2022-03-26,PI,Colônia do Gurguéia,city,690,14,702,True,6484,6516,2202752,10589.31860,0.0203
2022-03-26,PI,Coivaras,city,340,6,685,True,4020,4032,2202737,8432.53968,0.0176
2022-03-26,PI,Cocal,city,1568,50,688,True,27787,27845,2202703,5631.17256,0.0319
2022-03-26,PI,Cocal dos Alves,city,425,7,690,True,6153,6168,2202729,6890.40208,0.0165
2022-03-26,PI,Cocal de Telha,city,625,13,684,True,4891,4899,2202711,12757.70565,0.0208
2022-03-26,PI,Caxingó,city,157,2,659,True,5424,5451,2202653,2880.20547,0.0127
2022-03-26,PI,Castelo do Piauí,city,2249,39,699,True,19716,19715,2202604,11407.55770,0.0173
2022-03-26,PI,Caridade do Piauí,city,749,5,654,True,5067,5085,2202554,14729.59685,0.0067
2022-03-26,PI,Caraúbas do Piauí,city,194,12,664,True,5868,5890,2202539,3293.71817,0.0619
2022-03-26,PI,Caracol,city,442,17,709,True,10916,10964,2202505,4031.37541,0.0385
2022-03-26,PI,Capitão de Campos,city,852,30,673,True,11417,11445,2202406,7444.29882,0.0352
2022-03-26,PI,Capitão Gervásio Oliveira,city,144,11,671,True,4100,4114,2202455,3500.24307,0.0764
2022-03-26,PI,Canto do Buriti,city,1604,50,697,True,21187,21258,2202307,7545.39467,0.0312
2022-03-26,PI,Canavieira,city,305,7,560,True,3950,3944,2202251,7733.26572,0.0230
2022-03-26,PI,Campo Maior,city,6817,168,719,True,46833,46893,2202208,14537.35099,0.0246
2022-03-26,PI,Campo Largo do Piauí,city,519,8,670,True,7279,7311,2202174,7098.89208,0.0154
2022-03-26,PI,Campo Grande do Piauí,city,518,11,677,True,5943,5965,2202133,8683.98994,0.0212
2022-03-26,PI,Campo Alegre do Fidalgo,city,404,2,665,True,5045,5069,2202117,7970.01381,0.0050
2022-03-26,PI,Campinas do Piauí,city,254,2,664,True,5613,5620,2202109,4519.57295,0.0079
2022-03-26,PI,Caldeirão Grande do Piauí,city,551,2,669,True,5776,5781,2202091,9531.22297,0.0036
2022-03-26,PI,Cajueiro da Praia,city,499,21,658,True,7642,7674,2202083,6502.47589,0.0421
2022-03-26,PI,Cajazeiras do Piauí,city,83,2,669,True,3559,3573,2202075,2322.97789,0.0241
2022-03-26,PI,Cabeceiras do Piauí,city,759,17,673,True,10586,10630,2202059,7140.16933,0.0224
2022-03-26,PI,Buriti dos Montes,city,722,10,672,True,8244,8264,2202026,8736.68925,0.0139
2022-03-26,PI,Buriti dos Lopes,city,1494,37,696,True,19781,19807,2202000,7542.78790,0.0248
2022-03-26,PI,Brejo do Piauí,city,160,5,627,True,3875,3848,2201988,4158.00416,0.0312
2022-03-26,PI,Brasileira,city,739,21,666,True,8329,8347,2201960,8853.48029,0.0284
2022-03-26,PI,Boqueirão do Piauí,city,884,14,655,True,6407,6426,2201945,13756.61376,0.0158
2022-03-26,PI,Bonfim do Piauí,city,518,9,707,True,5670,5685,2201929,9111.69745,0.0174
2022-03-26,PI,Bom Princípio do Piauí,city,240,13,705,True,5630,5651,2201919,4247.03592,0.0542
2022-03-26,PI,Bom Jesus,city,3840,52,698,True,25179,25387,2201903,15125.85181,0.0135
2022-03-26,PI,Bocaina,city,451,11,670,True,4500,4505,2201804,10011.09878,0.0244
2022-03-26,PI,Boa Hora,city,607,7,693,True,6781,6815,2201770,8906.82318,0.0115
2022-03-26,PI,Betânia do Piauí,city,183,4,702,True,6205,6210,2201739,2946.85990,0.0219
2022-03-26,PI,Bertolínia,city,1140,12,689,True,5501,5507,2201705,20700.92609,0.0105
2022-03-26,PI,Beneditinos,city,1474,41,688,True,10467,10473,2201606,14074.28626,0.0278
2022-03-26,PI,Belém do Piauí,city,624,8,673,True,3566,3587,2201572,17396.15277,0.0128
2022-03-26,PI,Bela Vista do Piauí,city,324,7,677,True,4015,4030,2201556,8039.70223,0.0216
2022-03-26,PI,Batalha,city,1453,40,688,True,26857,26905,2201507,5400.48318,0.0275
2022-03-26,PI,Barro Duro,city,810,12,667,True,7032,7027,2201408,11526.96741,0.0148
2022-03-26,PI,Barreiras do Piauí,city,114,4,669,True,3348,3352,2201309,3400.95465,0.0351
2022-03-26,PI,Barras,city,5936,105,695,True,47066,47185,2201200,12580.26915,0.0177
2022-03-26,PI,Barra D'Alcântara,city,156,5,638,True,3951,3952,2201176,3947.36842,0.0321
2022-03-26,PI,Baixa Grande do Ribeiro,city,2672,36,685,True,11586,11671,2201150,22894.35353,0.0135
2022-03-26,PI,Avelino Lopes,city,527,23,674,True,11289,11326,2201101,4653.01077,0.0436
2022-03-26,PI,Assunção do Piauí,city,410,10,646,True,7846,7863,2201051,5214.29480,0.0244
2022-03-26,PI,Arraial,city,172,3,576,True,4727,4720,2201002,3644.06780,0.0174
2022-03-26,PI,Aroeiras do Itaim,city,188,2,628,True,2551,2551,2200954,7369.65896,0.0106
2022-03-26,PI,Aroazes,city,699,15,693,True,5835,5827,2200905,11995.88124,0.0215
2022-03-26,PI,Anísio de Abreu,city,291,15,697,True,9880,9938,2200707,2928.15456,0.0515
2022-03-26,PI,Antônio Almeida,city,409,11,633,True,3164,3170,2200806,12902.20820,0.0269
2022-03-26,PI,Angical do Piauí,city,901,12,704,True,6788,6783,2200608,13283.20802,0.0133
2022-03-26,PI,Amarante,city,1736,36,690,True,17598,17604,2200509,9861.39514,0.0207
2022-03-26,PI,Alvorada do Gurguéia,city,709,14,698,True,5419,5445,2200459,13021.12029,0.0197
2022-03-26,PI,Altos,city,5568,107,707,True,40524,40605,2200400,13712.59697,0.0192
2022-03-26,PI,Alto Longá,city,858,15,680,True,14304,14339,2200301,5983.68087,0.0175
2022-03-26,PI,Alegrete do Piauí,city,553,9,646,True,4915,4918,2200277,11244.40830,0.0163
2022-03-26,PI,Alagoinha do Piauí,city,402,13,664,True,7651,7665,2200251,5244.61840,0.0323
2022-03-26,PI,Agricolândia,city,829,10,650,True,5139,5131,2200103,16156.69460,0.0121
2022-03-26,PI,Acauã,city,228,2,658,True,7084,7102,2200053,3210.36328,0.0088
2022-03-26,PI,,state,367515,7721,738,True,3273227,3281480,22,11199.67210,0.0210
2022-03-26,PE,,state,891284,21355,745,False,9557071,9616621,26,9268.16186,0.0240
2022-03-26,PB,,state,594358,10187,737,False,4018127,4039277,25,14714.46499,0.0171
2022-03-26,PA,,state,751002,18078,739,False,8602865,8690745,15,8641.39956,0.0241
2022-03-26,MT,,state,724279,14853,733,False,3484466,3526220,51,20539.81317,0.0205
2022-03-26,MS,,state,523565,10486,722,True,2778986,2809394,50,18636.22546,0.0200
2022-03-26,MG,,state,3317059,60741,744,False,21168791,21292666,31,15578.41090,0.0183
2022-03-26,MA,,state,424136,10868,735,False,7075181,7114598,21,5961.48932,0.0256
2022-03-26,GO,,state,1269683,26208,731,False,7018354,7113540,52,17848.82070,0.0206
2022-03-26,ES,,state,1037086,14323,749,False,4018650,4064052,32,25518.52191,0.0138
2022-03-26,CE,,state,1239702,26699,727,False,9132078,9187103,23,13493.93819,0.0215
2022-03-26,AP,,state,160321,2122,733,False,845731,861773,16,18603.62300,0.0132
2022-03-26,AM,,state,581042,14151,738,False,4144597,4207714,13,13808.97086,0.0244
2022-03-26,AL,,state,295972,6869,746,True,3337357,3351543,27,8830.91758,0.0232
2022-03-26,AC,,state,123777,1992,721,False,881935,894470,12,13838.02699,0.0161
2022-03-25,TO,,state,302502,4142,694,True,1572866,1590248,17,19022.31602,0.0137
2022-03-25,SP,,state,5221236,167046,741,False,45919049,46289333,35,11279.56629,0.0320
2022-03-25,SE,,state,324903,6305,731,False,2298696,2318822,28,14011.55414,0.0194
2022-03-25,SC,,state,1669124,21645,744,False,7164788,7252502,42,23014.45763,0.0130
2022-03-25,RS,,state,2259752,38970,730,False,11377239,11422973,43,19782.52072,0.0172
2022-03-25,RR,,state,155049,2144,719,False,605761,631181,14,24564.90294,0.0138
2022-03-25,RO,,state,390982,7169,715,False,1777225,1796460,11,21764.02480,0.0183
2022-03-25,RN,,state,495613,8118,694,False,3506853,3534165,24,14023.48221,0.0164
2022-03-25,RJ,,state,2075187,72616,735,False,17264943,17366189,33,11949.58203,0.0350
2022-03-25,PR,,state,2405391,42883,742,False,11433957,11516840,41,20885.85932,0.0178
2022-03-25,PI,Água Branca,city,1702,77,698,False,17411,17470,2200202,9742.41557,0.0452
2022-03-25,PI,Wall Ferraz,city,335,3,641,False,4462,4471,2211704,7492.73093,0.0090
2022-03-25,PI,Várzea Grande,city,561,1,696,False,4391,4386,2211407,12790.69767,0.0018
2022-03-25,PI,Várzea Branca,city,204,12,665,False,4947,4938,2211357,4131.22722,0.0588
2022-03-25,PI,Vila Nova do Piauí,city,349,3,688,False,2971,2952,2211605,11822.49322,0.0086
2022-03-25,PI,Vera Mendes,city,400,3,680,False,3077,3080,2211506,12987.01299,0.0075
